Sexo,Idade,Renda,Altura
1,27,0,1.742421913
0,34,1628,1.686373899
1,42,800,1.782612967
0,34,2000,1.845463236
0,52,1200,1.705817352
1,35,1200,1.564574012
0,46,1500,1.684157791
1,63,240,1.652415645
0,69,0,1.812087811
1,38,1200,1.697445374
0,31,1100,1.752709218
1,43,1000,1.591914284
0,38,1500,1.661344032
0,22,2500,1.592254861
1,49,924,1.723512964
0,25,1400,1.582238361
0,41,2500,1.784862593
1,34,1300,1.720006148
0,25,988,1.655085497
1,32,1200,1.772022863
1,32,480,1.858821951
1,34,560,1.635174538
1,36,900,1.549349481
1,42,240,1.683896799
1,40,380,1.755435852
0,29,1500,1.686039031
1,33,974,1.632337134
1,33,100,1.721692285
0,29,3500,1.742559102
0,59,3000,1.733807009
0,65,0,1.652988758
0,37,3000,1.710179347
0,37,1600,1.69895449
0,50,1600,1.672984993
1,32,1500,1.767402255
0,36,1500,1.841185963
0,62,1500,1.56898872
1,55,3000,1.634749486
1,26,900,1.770623667
0,30,2500,1.862852169
0,57,5000,1.654593247
1,27,2280,1.671753241
1,40,1800,1.700304396
0,52,1920,1.577514157
1,52,2000,1.699320931
1,22,1090,1.920313585
0,68,3000,1.780837288
0,45,1250,1.633090624
1,31,3780,1.614909249
1,41,1500,1.693749431
1,35,400,1.68607288
0,56,5500,1.758981804
0,55,4000,1.71297727
1,21,1350,1.980950168
1,45,1350,1.553715882
1,45,1014,1.70435443
0,44,4000,1.691992031
1,68,200,1.719976762
0,37,450,1.613267749
0,50,3000,1.643197404
1,24,1550,1.729941653
1,22,950,1.584409582
1,38,10000,1.630120813
0,26,5500,1.823620759
0,31,3000,1.722753049
1,38,788,1.666517258
1,31,1800,1.645274948
1,59,200,1.579655923
1,59,1300,1.711834507
1,58,2000,1.720470618
1,34,1200,1.746864175
0,49,1010,1.86862664
1,30,1060,1.753057793
0,53,2000,1.712552631
1,37,1110,1.719484668
0,45,2300,1.701783191
1,18,0,1.66834484
0,51,1110,1.679945143
1,45,1300,1.683887856
0,48,2000,1.558348577
1,42,1180,1.564144621
1,26,1800,1.587867353
0,28,1100,1.662798116
0,35,2300,1.708995158
0,23,2350,1.497024983
1,72,0,1.825193521
1,39,3000,1.689939679
0,42,5000,1.75455239
1,53,50,1.777881918
0,26,700,1.753902811
0,34,1350,1.60028221
0,70,900,1.696992577
0,45,3500,1.729850156
1,31,1200,1.51952374
1,37,3000,1.50533792
0,61,1150,1.808692595
0,68,0,1.689624892
1,48,2200,1.5533626
0,49,3000,1.704131901
1,53,400,1.772833309
1,36,0,1.530080418
0,72,0,1.716878922
1,60,0,1.605966261
0,59,0,1.701288251
1,24,1115,1.773304122
1,37,3000,1.699770966
1,54,0,1.739981993
1,55,0,1.580638045
1,26,1800,1.545401507
1,32,1100,1.706341945
1,69,0,1.747304692
0,37,1800,1.694267886
1,51,1015,1.73651598
1,23,1016,1.704038686
0,30,3000,1.701622721
0,33,1800,1.699223263
0,61,5000,1.695394704
1,59,1500,1.640669164
0,43,1300,1.72984468
0,64,788,1.757117001
0,45,1500,1.606216945
1,40,788,1.71767428
0,29,788,1.654872539
0,36,1100,1.654221369
0,36,1100,1.800460695
1,28,980,1.79216538
0,35,2000,1.702535887
1,53,806,1.850035042
0,41,1600,1.571811531
0,42,1400,1.690699986
0,59,1000,1.58097106
0,70,1500,1.749845928
1,42,850,1.705316042
0,35,1300,1.686650742
0,45,1600,1.669529209
0,40,5500,1.827453774
0,55,1000,1.626691297
0,60,1500,1.657504922
0,38,1000,1.86548683
0,31,3000,1.723109091
0,64,0,1.691904887
0,48,2900,1.699556221
0,63,0,1.694149836
0,68,500,1.732521512
0,61,1400,1.638761972
0,22,1400,1.691445071
0,29,2500,1.697923788
0,32,1575,1.761803572
0,31,1500,1.748348243
0,22,3000,1.50069744
1,35,900,1.624286559
1,49,1400,1.684258398
0,47,2800,1.67795473
1,76,0,1.788181243
0,30,3500,1.732289982
1,71,0,1.664269357
1,42,1080,1.762621423
0,28,800,1.713724734
0,21,850,1.528403409
1,34,874,1.742089129
0,52,300,1.675815078
0,39,2100,1.59940236
1,32,950,1.809175924
0,49,1800,1.779538137
0,28,2800,1.690818696
0,54,1200,1.687653909
0,40,1100,1.762693492
0,41,1600,1.586468998
0,31,4500,1.718106506
0,52,1200,1.822246327
0,33,800,1.721702858
0,60,0,1.691699842
1,37,1000,1.566641288
1,50,788,1.528584661
0,32,2300,1.763154539
0,41,2500,1.831059445
0,43,1500,1.71669548
0,25,2000,1.655403141
0,23,1300,1.698635517
0,60,500,1.63376899
0,32,1576,1.576964673
0,24,1650,1.728231587
1,43,1000,1.660643552
1,36,1100,1.751546477
0,41,1600,1.798837287
0,36,800,1.677030117
0,29,1500,1.635740161
0,68,3000,1.674474951
0,65,1200,1.776492318
0,31,800,1.620376163
1,63,400,1.612467951
0,39,3000,1.746111515
0,47,3000,1.795394774
1,55,2000,1.751299117
0,39,250,1.84151219
0,40,0,1.625476111
0,61,8000,1.668496837
0,38,1100,1.621647623
0,30,800,1.627243608
0,31,3000,1.74205852
0,33,2600,1.635230997
0,33,2300,1.680689
0,41,2300,1.721583331
0,57,1000,1.687661553
0,67,0,1.543588224
0,33,2000,1.678032222
0,51,0,1.772405189
0,65,250,1.681122098
0,27,1000,1.727567042
0,28,788,1.727500619
1,72,0,1.689490522
0,46,400,1.859372001
0,51,300,1.620238447
0,42,300,1.555572228
0,54,1800,1.648372328
0,46,800,1.691884137
0,56,0,1.586579821
0,31,1200,1.730323285
0,47,2500,1.713956922
0,48,4000,1.731319912
0,64,1800,1.707152306
0,61,3000,1.674222594
0,55,800,1.83531629
0,54,1200,1.725192975
0,43,8000,1.63689505
0,38,2000,1.787817487
0,39,3000,1.68993223
0,43,4000,1.615639368
0,33,2200,1.662578737
0,42,700,1.71952332
0,29,1600,1.685031911
0,52,1279,1.857372366
0,56,700,1.636250412
0,43,2500,1.689106609
0,28,2400,1.6598136
0,52,1400,1.732120234
0,58,2150,1.648065642
0,63,1200,1.690239178
0,28,1250,1.725675434
0,30,1000,1.628369076
0,21,1000,1.603520464
1,56,600,1.651244725
1,40,1023,1.686186095
0,39,1000,1.746027371
0,42,2000,1.769571382
0,45,2250,1.661488121
0,43,1250,1.818564609
0,59,1000,1.602534711
0,28,788,1.805332773
0,29,1200,1.592009186
0,35,1500,1.576045836
0,34,1000,1.858395082
0,45,7000,1.731837682
0,38,1200,1.715717953
0,55,1200,1.567673746
0,46,1200,1.803176321
0,59,800,1.875810523
0,38,1200,1.75123682
0,55,1500,1.702289178
0,87,500,1.546881639
0,46,3000,1.666820672
0,40,2000,1.73352885
0,37,2000,1.625407239
1,50,5000,1.727717367
1,30,1100,1.618288954
0,51,1300,1.623130275
0,54,1670,1.798462888
1,44,2800,1.629942703
0,63,2700,1.835938568
1,51,1000,1.676366318
0,42,1500,1.851194864
0,52,5000,1.677489315
1,23,400,1.545916651
1,69,0,1.709875236
0,61,1200,1.726006725
1,50,985,1.692650735
1,27,1350,1.819199066
0,31,2000,1.601778852
0,67,788,1.642345892
0,56,10000,1.648106702
0,35,5000,1.710034115
1,40,2500,1.717024895
0,35,4000,1.721472243
0,40,1500,1.626849946
1,50,2000,1.699236845
0,35,1000,1.649406659
1,63,950,1.742375536
0,40,1800,1.634692882
1,49,1300,1.609666855
0,75,788,1.576944373
1,25,1400,1.720247808
0,32,5000,1.876669081
0,33,2000,1.631841796
1,58,600,1.527767551
0,33,2300,1.770459092
0,21,1200,1.758902989
0,28,1200,1.78991521
1,24,50,1.685526206
0,34,1700,1.61810432
0,45,1000,1.633616416
0,38,400,1.65731253
0,34,1000,1.722696891
0,74,0,1.769170962
0,65,0,1.795090026
0,67,0,1.593120475
0,81,0,1.687781395
0,58,874,1.588927371
0,39,400,1.734848376
0,61,800,1.775774038
0,54,1000,1.677645898
0,36,788,1.603391275
0,45,1150,1.656582324
0,53,1500,1.769073055
0,53,1200,1.734837811
1,52,300,1.761777667
0,30,600,1.761405155
0,65,0,1.786699834
0,26,1200,1.682591918
0,52,10000,1.540470033
0,63,3000,1.617488768
0,48,1500,1.667115541
0,61,1100,1.521978752
0,69,5000,1.565859379
0,43,920,1.66080242
1,57,5000,1.646727592
0,18,1200,1.733546428
1,36,1200,1.681091359
0,36,1400,1.758288497
0,37,1000,1.632487185
0,41,1500,1.711664603
0,65,1500,1.75126471
0,54,5000,1.56327686
1,50,788,1.62822615
0,60,800,1.711348174
0,53,1200,1.772882735
0,36,1300,1.688710758
0,24,1500,1.749093569
0,44,2000,1.652072914
0,77,700,1.722099685
0,53,788,1.658135883
0,40,1250,1.636901678
0,78,5000,1.786652328
0,59,900,1.581663429
0,56,1500,1.77561114
0,44,788,1.636667121
0,57,1000,1.770482662
0,34,80,1.774192361
0,49,788,1.744230935
1,45,900,1.5856729
0,50,900,1.713323587
0,38,1500,1.656579774
0,61,1590,1.765222667
0,48,2500,1.627928259
1,49,900,1.689211914
0,29,2900,1.813178645
0,39,1200,1.812843804
0,35,4000,1.715010645
0,38,2000,1.848881625
0,45,400,1.644697191
0,61,5000,1.768498276
0,53,1800,1.582932196
0,53,5500,1.737314961
1,25,1200,1.872132817
0,45,2000,1.733610902
0,60,2000,1.676264625
1,42,1200,1.727587344
1,47,900,1.650646795
0,37,1000,1.564702647
0,44,1500,1.746308169
1,35,1050,1.642222445
0,47,1500,1.700685585
0,49,1000,1.71066232
0,29,1740,1.589189626
0,50,700,1.673780043
0,27,1300,1.839002889
0,38,2000,1.71340405
0,48,1000,1.688496895
0,22,2500,1.696310297
0,52,4000,1.738757736
0,34,750,1.716726756
0,58,1200,1.752849309
0,53,17000,1.608241953
0,63,1500,1.827519121
0,29,1200,1.674357748
0,60,600,1.700911471
0,27,1600,1.674804553
0,45,3000,1.742277912
0,51,2000,1.785263918
0,60,4500,1.717274133
0,57,1500,1.736263119
0,52,1200,1.849364125
0,49,3000,1.60561574
0,57,2100,1.797629496
0,43,1500,1.806945281
0,33,1200,1.838895071
0,48,4000,1.591650744
0,30,3000,1.630478541
0,41,1500,1.788118017
1,35,1200,1.617779442
0,45,1800,1.798475508
0,29,2700,1.703462899
1,43,1100,1.631348596
0,33,2400,1.701409626
0,29,2000,1.628727418
0,37,2000,1.702330487
1,58,1300,1.757550607
0,42,2000,1.6962324
0,28,1800,1.692724322
0,32,2200,1.660953085
0,43,3000,1.617475984
0,43,1800,1.690849361
0,51,1800,1.767644403
0,50,1550,1.604458085
1,35,1200,1.68406331
0,33,1600,1.705113871
0,58,1300,1.662126103
0,58,120,1.57924419
0,38,2500,1.638354246
0,57,1200,1.730349095
0,37,1300,1.681004083
0,36,1850,1.755699083
0,34,1580,1.593302792
1,40,1000,1.752309304
0,56,1900,1.756531007
0,53,2600,1.614493883
0,38,1500,1.670175441
0,59,2300,1.716930932
1,54,4500,1.666874998
0,71,30000,1.675207856
0,46,1000,1.773262008
0,52,12000,1.713981273
0,62,600,1.64096279
1,36,1200,1.618856149
0,50,1500,1.663712129
0,59,800,1.735633187
1,28,950,1.601833899
1,55,430,1.664857936
0,39,7880,1.692247015
0,56,788,1.764053915
0,60,1400,1.616014831
0,53,1500,1.687041981
1,21,1200,1.73605171
0,48,4000,1.695119447
0,42,2500,1.781680983
0,46,788,1.64820442
0,37,3000,1.720647236
1,65,8000,1.717235125
0,64,2000,1.749290413
0,62,2300,1.570258267
1,37,2700,1.717359739
0,67,18000,1.569887357
0,47,3000,1.625612891
1,64,1100,1.675443531
0,32,2500,1.661012896
0,68,3000,1.733040928
1,35,4000,1.664724611
1,34,1080,1.847571366
1,60,1100,1.731073241
0,43,3500,1.815065949
0,55,1578,1.714015756
0,63,500,1.762313181
0,49,940,1.698884169
0,34,2000,1.588413384
1,58,500,1.558086373
0,50,1500,1.76915727
0,38,4000,1.800397942
0,52,1000,1.791648031
0,62,1000,1.73740033
0,57,1200,1.803366152
0,51,1000,1.579682452
1,46,788,1.610821571
0,58,1600,1.519019476
0,46,788,1.693084681
0,64,800,1.760270778
1,41,3800,1.827785514
0,53,7000,1.823317086
1,30,2500,1.483748299
0,29,3000,1.651165924
0,50,8000,1.607196775
0,57,10000,1.776306544
0,34,18000,1.623318579
0,46,7500,1.566854662
1,41,6500,1.755493331
0,45,6000,1.674622071
0,25,2500,1.776564573
0,29,2000,1.721212154
0,47,1200,1.749437122
1,33,2500,1.841036377
0,55,800,1.701037784
1,39,4000,1.822806455
1,42,460,1.801446734
0,43,788,1.672096579
0,34,788,1.744802653
0,49,1100,1.864530911
0,31,1600,1.765472738
0,33,7000,1.618271289
0,45,2500,1.65776435
0,41,2400,1.701677124
1,48,400,1.766345016
0,43,1400,1.676772357
0,53,1105,1.546801213
0,80,0,1.861013969
0,52,1200,1.674040865
0,22,1050,1.679098597
0,43,1200,1.716594971
0,34,1500,1.736206719
0,37,1300,1.744086047
0,58,700,1.85581927
0,54,1600,1.732062923
1,38,800,1.835936168
0,27,1800,1.772267704
0,48,1500,1.692066658
0,39,1665,1.732330937
1,55,200,1.749171069
0,50,1500,1.658727194
0,40,1032,1.683503693
0,28,800,1.747957585
0,36,1100,1.585360747
0,52,1200,1.805427412
0,41,1200,1.602231631
1,50,788,1.589331473
0,54,1200,1.712870391
0,40,3700,1.830536415
0,54,788,1.66311179
0,57,788,1.712974919
0,18,1200,1.598936417
1,26,3000,1.729489233
0,51,1000,1.726365337
0,41,2500,1.785052881
0,21,1035,1.758340589
0,60,416,1.669588918
1,51,800,1.675203145
0,36,8600,1.626006137
0,25,788,1.756311071
0,43,2000,1.743584184
0,35,2000,1.732341139
0,42,500,1.841433377
0,69,350,1.496820343
0,58,650,1.745053428
0,38,850,1.654791724
1,58,75,1.571890071
1,32,850,1.788259371
0,55,14000,1.56067562
0,48,400,1.678965777
1,47,300,1.706840724
0,56,1110,1.826578699
0,29,900,1.610141807
0,83,0,1.797876785
1,68,500,1.657692202
0,49,400,1.681969975
1,39,1000,1.827485595
0,56,2000,1.636356974
1,44,500,1.652581112
0,67,100,1.861846538
1,63,788,1.761576782
0,34,1850,1.739231453
0,52,1200,1.809922625
0,58,4500,1.685411382
0,36,3000,1.763489198
0,53,6000,1.702151594
1,34,150,1.699449007
1,56,1740,1.58936954
0,38,1000,1.717345051
1,59,1200,1.706883049
0,41,4500,1.682471581
0,33,1280,1.687320593
1,45,1577,1.791960673
0,41,340,1.671126343
0,54,9100,1.716087752
0,34,1300,1.653393119
1,50,1340,1.656460295
0,55,400,1.722838479
0,42,2000,1.736872877
1,47,1300,1.752253063
1,65,150,1.805682532
0,33,4200,1.756295784
0,38,700,1.726886438
0,25,900,1.507877474
1,31,788,1.630532729
1,43,1000,1.628958769
0,45,5000,1.644482486
0,41,8000,1.699643213
1,47,350,1.486583214
0,46,3000,1.668423743
0,36,1600,1.751153034
0,42,900,1.812546745
0,30,1500,1.64991749
1,41,985,1.761547473
1,25,1200,1.747941809
1,41,900,1.68691762
0,39,1800,1.850452568
1,33,900,1.75797241
0,26,1500,1.736183123
1,37,1200,1.698589745
1,40,980,1.672975253
0,31,5000,1.948868244
0,27,1500,1.74407231
1,29,15000,1.63476825
0,54,500,1.611431965
1,19,500,1.738298543
0,60,250,1.626042338
0,41,3000,1.552587172
0,55,1000,1.702588195
0,53,500,1.72618676
0,58,3000,1.632201532
1,25,1500,1.735701454
1,55,12000,1.724743587
0,52,7800,1.798520077
0,24,4500,1.59885439
0,30,1500,1.706682985
1,34,7500,1.672123975
0,73,12000,1.887993367
1,57,8000,1.78758256
1,21,205,1.821890596
0,51,3000,1.513848474
1,52,10000,1.784535322
0,67,14000,1.864909297
1,30,1500,1.634795453
1,31,1500,1.668567607
0,65,2890,1.892014923
0,31,5000,1.774433384
1,47,13000,1.534136503
0,47,1300,1.718503972
0,39,1577,1.787357278
0,42,5000,1.640256592
0,35,790,1.808450435
1,68,600,1.669740075
1,28,1500,1.663684113
1,52,250,1.791564607
1,34,1200,1.710816819
0,38,1577,1.714820424
0,54,4000,1.800555096
1,36,900,1.727208135
0,67,1000,1.878399139
1,53,920,1.770892392
0,53,2000,1.848155832
1,34,6000,1.700048719
1,33,1500,1.715808703
1,55,4500,1.771377521
1,45,13000,1.772630814
0,40,1500,1.743364635
1,44,1100,1.71453144
0,50,3500,1.763252227
0,50,2000,1.687696668
1,42,788,1.680652464
0,40,1200,1.626498675
1,50,1300,1.698161224
1,34,1300,1.620759524
1,54,5000,1.786651495
0,31,4600,1.849859465
1,51,1000,1.676244752
0,55,5500,1.686349215
0,47,1900,1.675335411
1,49,1000,1.725193609
0,37,7000,1.650059732
1,26,4000,1.702204193
0,26,2500,1.815356102
1,32,1400,1.830792777
1,55,945,1.601461232
1,37,200,1.531751431
1,36,1483,1.56970423
1,54,940,1.761909348
0,35,1500,1.791515741
0,33,2000,1.700669722
0,46,2300,1.795478405
0,47,2500,1.637907067
0,47,2300,1.647726055
1,46,2500,1.671039529
0,41,2389,1.66902599
1,51,2000,1.595627967
1,27,1500,1.616563643
1,62,320,1.849665017
0,30,1000,1.61358633
1,23,788,1.627006704
1,40,788,1.743187514
0,36,1300,1.635002857
0,34,1200,1.674484536
1,49,3500,1.778575392
1,31,1800,1.69551071
0,51,1700,1.625827299
1,62,6000,1.714510046
0,34,5000,1.820802516
0,33,5000,1.789307703
1,30,2000,1.779658163
0,30,5500,1.554239541
1,33,1500,1.740820239
0,73,3000,1.595641636
0,30,8000,1.653839718
1,53,2300,1.666831562
1,35,850,1.628121713
1,23,980,1.680948984
1,26,2000,1.679111635
1,21,400,1.644976519
1,22,1000,1.635350831
1,22,680,1.602641111
1,19,400,1.767694503
1,21,900,1.628949484
1,38,900,1.644555119
0,29,2100,1.683036461
0,52,4000,1.689104293
0,44,1200,1.763364065
0,73,2500,1.787464506
0,33,5000,1.886076081
1,67,1000,1.635204604
0,32,9000,1.725871903
1,30,2800,1.638082391
1,45,3400,1.62487621
0,48,2364,1.795665211
1,23,788,1.579722037
1,60,1150,1.575518396
0,28,1100,1.696748869
0,33,10000,1.75718262
0,54,1400,1.797974538
1,33,1450,1.869223704
0,48,1600,1.558439226
0,28,4000,1.864357277
0,42,4500,1.795413473
0,52,1200,1.679617745
1,46,2000,1.679088281
0,55,3500,1.704445182
0,65,1000,1.729744549
0,51,4980,1.570196184
1,55,1100,1.709681369
1,64,1570,1.511650148
1,61,1577,1.626739849
0,51,5000,1.71170658
0,44,1400,1.545844028
0,68,5500,1.683607421
1,58,1570,1.780028661
0,67,2000,1.621373478
1,51,850,1.661086692
1,41,2000,1.786642029
0,30,3400,1.659921697
1,49,4000,1.777064398
1,37,800,1.596658642
1,57,1800,1.859974947
0,19,700,1.577789821
0,43,1500,1.708211843
1,51,1000,1.700275888
0,23,1800,1.595272041
1,53,13000,1.636968446
1,26,1600,1.621344824
0,22,1100,1.7146284
1,61,100,1.707005661
0,45,1576,1.516666596
0,63,1000,1.757740549
0,54,600,1.704893062
0,27,1500,1.402963207
0,45,1000,1.549240944
0,37,1500,1.711845521
0,39,1300,1.747417263
0,61,700,1.76370544
0,46,2100,1.705685798
0,60,2100,1.684281037
0,51,1200,1.804247218
0,36,400,1.780635146
0,32,2000,1.742881351
0,54,1500,1.649667356
1,39,2500,1.835054299
0,48,2000,1.837632682
0,30,1500,1.7091979
0,52,2000,1.729235298
0,41,1500,1.626655989
0,59,1800,1.79340098
0,31,788,1.797681321
0,52,5000,1.689844862
0,34,4000,1.698401199
1,50,700,1.800568345
0,51,1000,1.716449134
0,43,1050,1.723656717
0,49,2600,1.813216996
0,21,1000,1.659159884
0,70,2500,1.689142088
0,34,1400,1.81678201
0,29,12000,1.581977963
1,28,1450,1.665430815
1,47,800,1.779708508
0,40,5000,1.84987277
0,45,1500,1.741203449
0,48,1600,1.690629915
0,35,2000,1.671529481
0,53,1200,1.576527939
0,59,3500,1.706378635
0,42,6000,1.711299076
0,43,1500,1.849453135
0,55,3500,1.783702893
0,37,2000,1.759757499
0,70,300,1.756489409
0,45,3000,1.694467239
0,32,5000,1.775751315
0,78,800,1.524613126
0,37,2200,1.745854199
0,32,3000,1.653026029
0,21,3000,1.581075908
0,22,1200,1.717960365
0,47,1400,1.65574421
0,50,2000,1.768494676
1,60,400,1.556107311
1,48,788,1.682355136
1,31,2100,1.756828293
1,38,980,1.841404235
0,52,1800,1.605984401
0,38,1576,1.69674351
0,50,2300,1.704670514
0,45,1200,2.028496765
1,58,1200,1.568183829
0,26,1200,1.708369705
0,58,2000,1.746358724
0,31,2000,1.791299645
0,33,2300,1.715399844
0,47,1122,1.623816362
0,58,1400,1.689076291
0,23,1200,1.735784756
0,60,800,1.692521429
0,20,1200,1.601956141
0,77,0,1.710164319
0,24,2000,1.59335167
0,33,800,1.60332339
0,47,2000,1.650828589
0,53,625,1.574832309
0,27,1700,1.540985595
0,75,0,1.663612631
1,62,0,1.657053575
1,32,152,1.687422454
1,32,900,1.674589315
0,28,2700,1.898817931
1,34,1100,1.712013654
0,34,850,1.627637207
0,50,1250,1.718519971
0,34,2000,1.732428525
1,43,1000,1.610961153
1,58,2500,1.595381779
1,33,788,1.754816171
0,52,1300,1.830904795
1,35,1200,1.571113874
1,19,5000,1.741668886
1,56,2990,1.739745738
1,58,600,1.785234769
0,64,3000,1.724972104
1,71,6000,1.601285487
0,45,8000,1.720155728
1,32,7500,1.614193812
1,35,1550,1.820291549
0,47,1600,1.689929263
0,32,13000,1.724820036
1,29,2000,1.720452724
1,26,1000,1.582724415
1,34,1700,1.696852481
1,41,4000,1.635857474
0,39,1500,1.72986537
0,44,5000,1.724324448
1,38,1000,1.651473438
0,64,600,1.770616162
1,54,2500,1.62643601
1,25,3200,1.69612429
0,27,1500,1.646985447
1,33,950,1.68079488
0,62,2200,1.590263419
0,48,3000,1.646615439
0,66,14000,1.641891273
0,62,5000,1.603782841
0,57,30000,1.587836255
0,43,6000,1.787878419
1,53,800,1.683460356
1,50,0,1.655209715
1,57,7000,1.71577204
0,50,25000,1.684958189
0,63,1500,1.752372609
0,44,7000,1.529132498
1,23,1500,1.734478696
1,28,1500,1.751444912
0,34,3800,1.783552737
1,49,788,1.631721259
0,42,1500,1.691421818
0,37,5500,1.640888443
1,28,1100,1.738522319
1,79,400,1.735951844
1,42,4000,1.653788795
1,22,1000,1.699144916
1,20,900,1.537960774
0,31,2500,1.601668875
1,22,1000,1.75111743
0,23,1000,1.574763203
0,47,6000,1.706310359
1,58,7000,1.719293266
0,29,6000,1.526582462
1,45,8000,1.612630913
0,37,7000,1.734959925
0,48,2800,1.67328461
0,64,3000,1.715896364
0,47,1300,1.697481886
0,25,2000,1.707181161
0,55,2800,1.784781166
0,54,2600,1.601568064
0,39,5700,1.71432329
1,51,1200,1.846951229
0,49,2200,1.683481145
0,59,5000,1.605362758
0,58,1000,1.733001076
0,33,2000,1.754013604
1,49,800,1.83987936
0,39,2900,1.62145804
1,40,870,1.737196755
0,57,6000,1.648578201
0,40,1600,1.796299495
0,47,1300,1.708219871
1,25,1200,1.777472451
1,25,1400,1.771389905
1,33,1400,1.602454646
0,31,1500,1.609320051
0,67,1000,1.766006388
0,33,2000,1.776773728
1,24,1000,1.767986697
0,63,1200,1.817977515
1,52,1300,1.653973362
0,55,2000,1.635079711
0,28,2000,1.651692464
0,53,1400,1.744784779
0,52,5000,1.725120543
0,54,1500,1.654640477
0,41,7000,1.701969701
1,42,1500,1.724447606
0,27,1800,1.668736192
0,29,5000,1.618437848
0,48,2000,1.730247632
0,28,2000,1.509091613
0,42,7500,1.68736287
0,26,2000,1.646791022
1,33,1100,1.580376469
1,56,1100,1.72166822
0,61,2000,1.678704283
0,57,2500,1.71175314
1,26,800,1.661286192
1,39,950,1.642731993
0,26,1300,1.582105659
1,36,400,1.840479783
1,63,300,1.759445493
1,38,1400,1.607207244
1,48,480,1.797521539
1,34,1500,1.642851827
1,25,1250,1.753367083
0,32,1300,1.621290196
0,33,1100,1.6554842
1,38,1200,1.645453289
1,61,498,1.620979618
1,55,1600,1.706848246
0,45,2300,1.699448695
0,38,1100,1.770180579
1,49,1100,1.674064229
1,31,1000,1.605266546
1,55,3800,1.631967179
0,47,1600,1.783934619
0,46,2000,1.880250866
1,45,1200,1.697891507
0,37,2000,1.608305016
1,31,1180,1.719965914
1,49,3000,1.806584417
1,29,1000,1.724578738
1,27,1200,1.623443142
0,58,5,1.730437051
0,40,1500,1.772760476
1,52,788,1.691076929
0,66,500,1.713279273
0,42,1800,1.764555863
0,49,1800,1.762932763
0,34,1000,1.678829155
0,54,1000,1.709766856
0,30,1000,1.660860062
0,39,1000,1.473934095
1,37,850,1.654522539
0,41,850,1.671046593
0,24,1750,1.590645974
1,44,2100,1.754994435
0,22,1200,1.687225362
0,34,1500,1.816399376
0,29,1800,1.746208968
1,45,400,1.544968711
0,42,1500,1.687567343
0,43,1500,1.597516203
1,49,1000,1.592449257
1,59,800,1.676420703
0,26,1500,1.856478067
0,51,1700,1.74406849
0,40,1000,1.621433328
0,41,2500,1.7773355
0,68,1500,1.59963238
0,55,1000,1.712121206
0,31,8000,1.683036222
0,31,1200,1.820905393
0,50,2000,1.667634585
0,73,0,1.765797382
0,50,1400,1.668797524
0,35,2000,1.745147954
0,72,300,1.650403471
0,48,5000,1.80121112
0,58,1000,1.854864583
0,27,1000,1.714169366
1,47,800,1.804566617
1,35,900,1.693001407
0,62,600,1.686202501
0,40,788,1.855588111
0,40,1700,1.64608064
0,52,400,1.740861208
0,47,1200,1.712156225
0,38,1500,1.668083032
0,45,788,1.838648447
0,50,2000,1.720653271
0,28,1800,1.732504309
0,54,1600,1.646373936
0,26,2500,1.591281457
0,18,788,1.793619807
0,30,1700,1.700595481
0,46,1000,1.679649464
0,33,1280,1.669547742
0,27,1200,1.744482531
1,63,200,1.695623207
0,52,2500,1.674438569
0,32,1800,1.660845432
1,42,788,1.607380603
0,51,1200,1.709106722
0,55,2000,1.555241048
0,49,1200,1.820080458
1,37,0,1.658045022
0,59,1576,1.735407772
0,29,950,1.696137304
1,49,788,1.859461438
1,40,1130,1.600938551
1,36,788,1.738386963
0,47,500,1.854246234
1,33,1100,1.750107922
1,51,788,1.628257829
0,33,1500,1.81711838
0,33,1500,1.671561334
0,47,5000,1.783501512
0,59,0,1.686316747
0,48,600,1.844265007
0,39,1200,1.732239144
0,45,1250,1.715883051
0,40,1400,1.741814086
1,30,788,1.62611219
0,39,1985,1.583951764
0,79,800,1.738703338
0,43,930,1.643017821
0,26,5200,1.669561512
0,41,980,1.821764448
1,30,960,1.838351726
1,56,250,1.800801721
0,29,1300,1.623006094
0,38,450,1.582117654
1,37,1000,1.715922201
0,60,788,1.79535738
0,74,0,1.581866983
0,35,2000,1.508974145
0,46,1500,1.785303298
1,64,0,1.787934075
0,60,1600,1.752621919
0,59,900,1.676966492
0,75,0,1.598555458
0,68,0,1.697188249
0,54,963,1.682003882
0,23,1100,1.777406484
0,63,150,1.548421783
0,50,788,1.679037503
1,43,640,1.599797799
1,41,0,1.590496683
0,42,1180,1.80861607
1,46,600,1.775000527
0,81,0,1.7058056
1,21,850,1.729244372
0,43,600,1.79088332
1,47,640,1.571525333
0,27,2000,1.777088918
0,27,1500,1.593690597
0,45,7000,1.740734129
0,56,1300,1.707720803
0,58,2000,1.762233268
0,23,1500,1.703502832
0,47,1000,1.600030258
0,54,10000,1.643551637
0,55,1000,1.647652158
1,58,1000,1.679226764
0,40,1000,1.599503609
0,38,2000,1.806580452
1,39,600,1.799974841
0,43,4000,1.684642499
1,51,2000,1.619186106
0,45,500,1.626030934
1,51,7000,1.783937538
0,39,20000,1.833335739
0,39,700,1.708694318
0,51,1500,1.641037818
0,54,4000,1.679717426
1,33,1200,1.656578257
0,45,1300,1.639337435
1,45,2500,1.795922746
0,36,850,1.705411871
0,52,1200,1.718955281
1,52,2000,1.806314498
